-1.282985624900588682e-03,8.930546781788162036e+01,5.279107349894012202e+01,1.000000000000000000e+00
-3.076013785743456422e-02,8.923253741661439165e+01,5.312339611015542573e+01,1.000000000000000000e+00
2.651515613373565169e-03,8.919432202834853740e+01,5.315988994140957402e+01,1.000000000000000000e+00
4.949836754789923481e-04,8.927588665721499694e+01,5.289046852722059811e+01,1.000000000000000000e+00
-4.989612758023046282e-04,8.916844557517248404e+01,5.381774946192145848e+01,1.000000000000000000e+00
-6.043620642765610250e-03,8.920214235136984371e+01,5.309073649331436684e+01,1.000000000000000000e+00
4.820311632320195203e-03,8.921883215798185063e+01,5.326203435256597629e+01,1.000000000000000000e+00
4.090858029897884683e-03,8.919652977315067233e+01,5.302825218300142041e+01,1.000000000000000000e+00
1.431610926258360637e-02,8.928712383959602050e+01,5.274702843426506149e+01,1.000000000000000000e+00
1.763496591442649877e-02,8.916667953795939638e+01,5.414262571819467240e+01,1.000000000000000000e+00
4.661715583999703934e-03,8.928379891126894563e+01,5.248348224331373046e+01,1.000000000000000000e+00
9.968776690488807130e-03,8.926801712406386002e+01,5.359973120411424219e+01,1.000000000000000000e+00
9.815229521853046854e-03,8.934514640896071569e+01,5.326399516252376287e+01,1.000000000000000000e+00
2.083470382097548854e-02,8.926616187214246168e+01,5.327325067905509570e+01,1.000000000000000000e+00
-5.166925617270897754e-04,8.918997313952270645e+01,5.374565298632162325e+01,1.000000000000000000e+00
-1.383207629871415455e-03,8.911677018027104680e+01,5.377212324266231747e+01,1.000000000000000000e+00
1.887488269042130948e-02,8.920324169218818611e+01,5.370142431501007962e+01,1.000000000000000000e+00
-3.449229145544604330e-02,8.916283644861582047e+01,5.265389303736558446e+01,1.000000000000000000e+00
1.778566134389853240e-02,8.917135336910099852e+01,5.367161818991296229e+01,1.000000000000000000e+00
-1.033760161092041677e-02,8.923941083299874322e+01,5.343133859197400426e+01,1.000000000000000000e+00
1.102949541778575245e-02,8.926849277509829506e+01,5.234027633846659455e+01,1.000000000000000000e+00
8.824567490627974187e-03,8.926419584426429310e+01,5.359132911167469615e+01,1.000000000000000000e+00
1.773238258290683877e-02,8.929038169113982804e+01,5.362805119816292176e+01,1.000000000000000000e+00
8.733699340133960209e-03,8.913498807719884098e+01,5.413110924117322753e+01,1.000000000000000000e+00
7.415851744273801657e-03,8.927112409022824124e+01,5.376461848306313129e+01,1.000000000000000000e+00
1.687506529535168220e-02,8.930587140936560786e+01,5.325351064967654224e+01,1.000000000000000000e+00
1.446992335050921973e-02,8.917466301912303095e+01,5.397484336066733590e+01,1.000000000000000000e+00
8.123320012852885269e-03,8.925916341276986543e+01,5.363127849326097163e+01,1.000000000000000000e+00
2.112454983752429238e-02,8.917505568863919052e+01,5.398051366341545076e+01,1.000000000000000000e+00
6.043459393033122698e-03,8.922207124231461250e+01,5.281813031974277095e+01,1.000000000000000000e+00
1.691186376503935745e-02,8.923570686579937217e+01,5.318246283288547716e+01,1.000000000000000000e+00
7.215256946585314225e-03,8.921303030166507142e+01,5.309571073903868665e+01,1.000000000000000000e+00
6.397922324607951960e-03,8.925760774675485720e+01,5.373345334388797312e+01,1.000000000000000000e+00
1.748834248219645685e-02,8.918497133205403316e+01,5.423788293940997818e+01,1.000000000000000000e+00
7.928205796626080007e-03,8.925781523969772024e+01,5.372945407223688363e+01,1.000000000000000000e+00
7.619550558632341014e-03,8.916326684011063719e+01,5.424200162807900227e+01,1.000000000000000000e+00
1.842027649829620570e-02,8.919274802377633193e+01,5.429336339649453436e+01,1.000000000000000000e+00
